1779957977.776502 server started (1113832): version 3.6, socket /home/skynet/sockets/tmux-1000/verbose-test, protocol 8
1779957977.776570 on Linux 7.0.0-15-generic #15-Ubuntu SMP PREEMPT_DYNAMIC Wed Apr 22 16:06:43 UTC 2026
1779957977.776586 using libevent 2.1.12-stable poll
1779957977.776594 using ncurses 6.5 20251123
1779957977.829592 cmd_parse_build_commands 0:3 0:3: -yW
1779957977.829600 cmd_parse_build_commands 0:3 0:4: -T
1779957977.829611 cmd_parse_build_commands 0:3 0:5: #[align=centre]#{window_index}:#{window_name}
1779957977.829620 cmd_parse_build_commands 0:3 0:6: #{?#{>:#{session_windows},1},,-}Swap Left
1779957977.829629 cmd_parse_build_commands 0:3 0:7: l
1779957977.829641 cmd_parse_build_commands 0:3 0:8 0:0: swap-window
1779957977.829649 cmd_parse_build_commands 0:3 0:8 0:1: -t:-1
1779957977.829657 cmd_parse_build_commands 0:3 0:9: #{?#{>:#{session_windows},1},,-}Swap Right
1779957977.829667 cmd_parse_build_commands 0:3 0:10: r
1779957977.829676 cmd_parse_build_commands 0:3 0:11 0:0: swap-window
1779957977.829689 cmd_parse_build_commands 0:3 0:11 0:1: -t:+1
1779957977.829698 cmd_parse_build_commands 0:3 0:12: #{?pane_marked_set,,-}Swap Marked
1779957977.829707 cmd_parse_build_commands 0:3 0:13: s
1779957977.829718 cmd_parse_build_commands 0:3 0:14 0:0: swap-window
1779957977.829728 cmd_parse_build_commands 0:3 0:15: 
1779957977.829736 cmd_parse_build_commands 0:3 0:16: Kill
1779957977.829745 cmd_parse_build_commands 0:3 0:17: X
1779957977.829758 cmd_parse_build_commands 0:3 0:18 0:0: kill-window
1779957977.829766 cmd_parse_build_commands 0:3 0:19: Respawn
1779957977.829774 cmd_parse_build_commands 0:3 0:20: R
1779957977.829784 cmd_parse_build_commands 0:3 0:21 0:0: respawn-window
1779957977.829794 cmd_parse_build_commands 0:3 0:21 0:1: -k
1779957977.829807 cmd_parse_build_commands 0:3 0:22: #{?pane_marked,Unmark,Mark}
1779957977.829815 cmd_parse_build_commands 0:3 0:23: m
1779957977.829823 cmd_parse_build_commands 0:3 0:24 0:0: select-pane
1779957977.829836 cmd_parse_build_commands 0:3 0:24 0:1: -m
1779957977.829843 cmd_parse_build_commands 0:3 0:25: Rename
1779957977.829852 cmd_parse_build_commands 0:3 0:26: n
1779957977.829863 cmd_parse_build_commands 0:3 0:27 0:0: command-prompt
1779957977.829871 cmd_parse_build_commands 0:3 0:27 0:1: -FI
1779957977.829880 cmd_parse_build_commands 0:3 0:27 0:2: #W
1779957977.829897 cmd_parse_build_commands 0:3 0:27 0:3 0:0: rename-window
1779957977.829905 cmd_parse_build_commands 0:3 0:27 0:3 0:1: -t
1779957977.829916 cmd_parse_build_commands 0:3 0:27 0:3 0:2: #{window_id}
1779957977.829924 cmd_parse_build_commands 0:3 0:27 0:3 0:3: --
1779957977.829933 cmd_parse_build_commands 0:3 0:27 0:3 0:4: %%
1779957977.829943 cmd_parse_build_commands 0:3 0:28: 
1779957977.829953 cmd_parse_build_commands 0:3 0:29: New After
1779957977.829962 cmd_parse_build_commands 0:3 0:30: w
1779957977.829972 cmd_parse_build_commands 0:3 0:31 0:0: new-window
1779957977.829985 cmd_parse_build_commands 0:3 0:31 0:1: -a
1779957977.829994 cmd_parse_build_commands 0:3 0:32: New At End
1779957977.830002 cmd_parse_build_commands 0:3 0:33: W
1779957977.830012 cmd_parse_build_commands 0:3 0:34 0:0: new-window
1779957977.830021 cmd_parse_build_commands 0:0: display-menu
1779957977.830033 cmd_parse_build_commands 0:1: -t=
1779957977.830042 cmd_parse_build_commands 0:2: -xW
1779957977.830051 cmd_parse_build_commands 0:3: -yW
1779957977.830064 cmd_parse_build_commands 0:4: -T
1779957977.830072 cmd_parse_build_commands 0:5: #[align=centre]#{window_index}:#{window_name}
1779957977.830082 cmd_parse_build_commands 0:6: #{?#{>:#{session_windows},1},,-}Swap Left
1779957977.830090 cmd_parse_build_commands 0:7: l
1779957977.830099 cmd_parse_build_commands 0:8 0:0: swap-window
1779957977.830111 cmd_parse_build_commands 0:8 0:1: -t:-1
1779957977.830124 cmd_parse_build_commands 0:9: #{?#{>:#{session_windows},1},,-}Swap Right
1779957977.830135 cmd_parse_build_commands 0:10: r
1779957977.830145 cmd_parse_build_commands 0:11 0:0: swap-window
1779957977.830154 cmd_parse_build_commands 0:11 0:1: -t:+1
1779957977.830163 cmd_parse_build_commands 0:12: #{?pane_marked_set,,-}Swap Marked
1779957977.830173 cmd_parse_build_commands 0:13: s
1779957977.830184 cmd_parse_build_commands 0:14 0:0: swap-window
1779957977.830193 cmd_parse_build_commands 0:15: 
1779957977.830202 cmd_parse_build_commands 0:16: Kill
1779957977.830211 cmd_parse_build_commands 0:17: X
1779957977.830221 cmd_parse_build_commands 0:18 0:0: kill-window
1779957977.830231 cmd_parse_build_commands 0:19: Respawn
1779957977.830238 cmd_parse_build_commands 0:20: R
1779957977.830248 cmd_parse_build_commands 0:21 0:0: respawn-window
1779957977.830261 cmd_parse_build_commands 0:21 0:1: -k
1779957977.830268 cmd_parse_build_commands 0:22: #{?pane_marked,Unmark,Mark}
1779957977.830279 cmd_parse_build_commands 0:23: m
1779957977.830287 cmd_parse_build_commands 0:24 0:0: select-pane
1779957977.830297 cmd_parse_build_commands 0:24 0:1: -m
1779957977.830307 cmd_parse_build_commands 0:25: Rename
1779957977.830315 cmd_parse_build_commands 0:26: n
1779957977.830322 cmd_parse_build_commands 0:27 0:0: command-prompt
1779957977.830332 cmd_parse_build_commands 0:27 0:1: -FI
1779957977.830341 cmd_parse_build_commands 0:27 0:2: #W
1779957977.830350 cmd_parse_build_commands 0:27 0:3 0:0: rename-window
1779957977.830359 cmd_parse_build_commands 0:27 0:3 0:1: -t
1779957977.830369 cmd_parse_build_commands 0:27 0:3 0:2: #{window_id}
1779957977.830378 cmd_parse_build_commands 0:27 0:3 0:3: --
1779957977.830388 cmd_parse_build_commands 0:27 0:3 0:4: %%
1779957977.830396 cmd_parse_build_commands 0:28: 
1779957977.830406 cmd_parse_build_commands 0:29: New After
1779957977.830415 cmd_parse_build_commands 0:30: w
1779957977.830426 cmd_parse_build_commands 0:31 0:0: new-window
1779957977.830433 cmd_parse_build_commands 0:31 0:1: -a
1779957977.830443 cmd_parse_build_commands 0:32: New At End
1779957977.830452 cmd_parse_build_commands 0:33: W
1779957977.830462 cmd_parse_build_commands 0:34 0:0: new-window
1779957977.830475 cmd_parse_build_commands 0:0: swap-window
1779957977.830485 cmd_parse_build_commands 0:1: -t:-1
1779957977.830500 args_parse_flags: next -t:-1
1779957977.830510 args_parse_flag_argument: -t = :-1
1779957977.830519 args_parse: flags end at 2 of 2
1779957977.830531 cmd_parse_build_commands: swap-window -t :-1
1779957977.830550 cmd_parse_build_commands 0:0: swap-window
1779957977.830567 cmd_parse_build_commands 0:1: -t:+1
1779957977.830578 args_parse_flags: next -t:+1
1779957977.830587 args_parse_flag_argument: -t = :+1
1779957977.830597 args_parse: flags end at 2 of 2
1779957977.830606 cmd_parse_build_commands: swap-window -t :+1
1779957977.830617 cmd_parse_build_commands 0:0: swap-window
1779957977.830632 args_parse: flags end at 1 of 1
1779957977.830646 cmd_parse_build_commands: swap-window
1779957977.830658 cmd_parse_build_commands 0:0: kill-window
1779957977.830668 args_parse: flags end at 1 of 1
1779957977.830678 cmd_parse_build_commands: kill-window
1779957977.830690 cmd_parse_build_commands 0:0: respawn-window
1779957977.830698 cmd_parse_build_commands 0:1: -k
1779957977.830711 args_parse_flags: next -k
1779957977.830724 args_parse_flags: -k
1779957977.830733 args_parse: flags end at 2 of 2
1779957977.830745 cmd_parse_build_commands: respawn-window -k
1779957977.830759 cmd_parse_build_commands 0:0: select-pane
1779957977.830772 cmd_parse_build_commands 0:1: -m
1779957977.830783 args_parse_flags: next -m
1779957977.830794 args_parse_flags: -m
1779957977.830804 args_parse: flags end at 2 of 2
1779957977.830817 cmd_parse_build_commands: select-pane -m
1779957977.830826 cmd_parse_build_commands 0:0: command-prompt
1779957977.830837 cmd_parse_build_commands 0:1: -FI
1779957977.830846 cmd_parse_build_commands 0:2: #W
1779957977.830857 cmd_parse_build_commands 0:3 0:0: rename-window
1779957977.830871 cmd_parse_build_commands 0:3 0:1: -t
1779957977.830884 cmd_parse_build_commands 0:3 0:2: #{window_id}
1779957977.830895 cmd_parse_build_commands 0:3 0:3: --
1779957977.830906 cmd_parse_build_commands 0:3 0:4: %%
1779957977.830915 cmd_parse_build_commands 0:0: rename-window
1779957977.830924 cmd_parse_build_commands 0:1: -t
1779957977.830939 cmd_parse_build_commands 0:2: #{window_id}
1779957977.830952 cmd_parse_build_commands 0:3: --
1779957977.830966 cmd_parse_build_commands 0:4: %%
1779957977.830989 args_parse_flags: next -t
1779957977.831000 args_parse_flag_argument: -t = #{window_id}
1779957977.831007 args_parse_flags: next --
1779957977.831016 args_parse: flags end at 4 of 5
1779957977.831032 args_parse: 4 = %% (type STRING)
1779957977.831044 cmd_parse_build_commands: rename-window -t "#{window_id}" "%%"
1779957977.831055 args_parse_flags: next -FI
1779957977.831065 args_parse_flags: -F
1779957977.831076 args_parse_flag_argument: -I = #W
1779957977.831086 args_parse: flags end at 3 of 4
1779957977.831098 args_parse: 3 = rename-window -t "#{window_id}" "%%" (type COMMANDS)
1779957977.831120 cmd_parse_build_commands: command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" }
1779957977.831132 cmd_parse_build_commands 0:0: new-window
1779957977.831146 cmd_parse_build_commands 0:1: -a
1779957977.831165 args_parse_flags: next -a
1779957977.831176 args_parse_flags: -a
1779957977.831186 args_parse: flags end at 2 of 2
1779957977.831200 cmd_parse_build_commands: new-window -a
1779957977.831215 cmd_parse_build_commands 0:0: new-window
1779957977.831227 args_parse: flags end at 1 of 1
1779957977.831246 cmd_parse_build_commands: new-window
1779957977.831256 args_parse_flags: next -t=
1779957977.831266 args_parse_flag_argument: -t = =
1779957977.831277 args_parse_flags: next -xW
1779957977.831291 args_parse_flag_argument: -x = W
1779957977.831301 args_parse_flags: next -yW
1779957977.831312 args_parse_flag_argument: -y = W
1779957977.831322 args_parse_flags: next -T
1779957977.831333 args_parse_flag_argument: -T = #[align=centre]#{window_index}:#{window_name}
1779957977.831343 args_parse_flags: next #{?#{>:#{session_windows},1},,-}Swap Left
1779957977.831352 args_parse: flags end at 6 of 35
1779957977.831362 args_parse: 6 = #{?#{>:#{session_windows},1},,-}Swap Left (type STRING)
1779957977.831373 args_parse: 7 = l (type STRING)
1779957977.831384 args_parse: 8 = swap-window -t :-1 (type COMMANDS)
1779957977.831395 args_parse: 9 = #{?#{>:#{session_windows},1},,-}Swap Right (type STRING)
1779957977.831405 args_parse: 10 = r (type STRING)
1779957977.831418 args_parse: 11 = swap-window -t :+1 (type COMMANDS)
1779957977.831437 args_parse: 12 = #{?pane_marked_set,,-}Swap Marked (type STRING)
1779957977.831448 args_parse: 13 = s (type STRING)
1779957977.831459 args_parse: 14 = swap-window (type COMMANDS)
1779957977.831468 args_parse: 15 =  (type STRING)
1779957977.831479 args_parse: 16 = Kill (type STRING)
1779957977.831493 args_parse: 17 = X (type STRING)
1779957977.831502 args_parse: 18 = kill-window (type COMMANDS)
1779957977.831513 args_parse: 19 = Respawn (type STRING)
1779957977.831524 args_parse: 20 = R (type STRING)
1779957977.831543 args_parse: 21 = respawn-window -k (type COMMANDS)
1779957977.831555 args_parse: 22 = #{?pane_marked,Unmark,Mark} (type STRING)
1779957977.831564 args_parse: 23 = m (type STRING)
1779957977.831576 args_parse: 24 = select-pane -m (type COMMANDS)
1779957977.831589 args_parse: 25 = Rename (type STRING)
1779957977.831598 args_parse: 26 = n (type STRING)
1779957977.831614 args_parse: 27 = command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } (type COMMANDS)
1779957977.831626 args_parse: 28 =  (type STRING)
1779957977.831636 args_parse: 29 = New After (type STRING)
1779957977.831647 args_parse: 30 = w (type STRING)
1779957977.831657 args_parse: 31 = new-window -a (type COMMANDS)
1779957977.831668 args_parse: 32 = New At End (type STRING)
1779957977.831679 args_parse: 33 = W (type STRING)
1779957977.831688 args_parse: 34 = new-window (type COMMANDS)
1779957977.831731 cmd_parse_build_commands: display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1779957977.831743 args_parse_flags: next -n
1779957977.831752 args_parse_flags: -n
1779957977.831762 args_parse_flags: next M-MouseDown3Status
1779957977.831770 args_parse: flags end at 2 of 4
1779957977.831781 args_parse: 2 = M-MouseDown3Status (type STRING)
1779957977.831824 args_parse: 3 = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } (type COMMANDS)
1779957977.831865 cmd_parse_build_commands: bind-key -n M-MouseDown3Status { display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } }
1779957977.831878 cmdq_get_command: [bind-key/0x725c34a40800] group 1094
1779957977.831890 cmdq_append <global>: [bind-key/0x725c34a40800]
1779957977.831905 yylex_token: end at WS
1779957977.831915 yylex_token: bind
1779957977.831925 yylex_token: end at WS
1779957977.831934 yylex_token: -n
1779957977.831949 yylex_token: end at WS
1779957977.831960 yylex_token: MouseDown3Pane
1779957977.831969 yylex_token: end at WS
1779957977.831979 yylex_token: if
1779957977.831989 yylex_token: end at WS
1779957977.831997 yylex_token: -Ft=
1779957977.832014 yylex_token: end at WS
1779957977.832024 yylex_token: #{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}
1779957977.832042 yylex_token: end at WS
1779957977.832050 yylex_token: select-pane
1779957977.832059 yylex_token: end at ;
1779957977.832069 yylex_token: -t=
1779957977.832080 yylex_token: end at WS
1779957977.832092 yylex_token: send
1779957977.832100 yylex_token: end at WS
1779957977.832110 yylex_token: -M
1779957977.832121 yylex_token: end at WS
1779957977.832129 yylex_token: display-menu
1779957977.832138 yylex_token: end at WS
1779957977.832148 yylex_token: -t=
1779957977.832158 yylex_token: end at WS
1779957977.832166 yylex_token: -xM
1779957977.832176 yylex_token: end at WS
1779957977.832185 yylex_token: -yM
1779957977.832193 yylex_token: end at WS
1779957977.832203 yylex_token: -T
1779957977.832216 yylex_token: end at WS
1779957977.832224 yylex_token: #[align=centre]#{pane_index} (#{pane_id})
1779957977.832237 yylex_token: end at WS
1779957977.832245 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1779957977.832255 yylex_token: end at WS
1779957977.832265 yylex_token: <
1779957977.832275 yylex_token: end at WS
1779957977.832284 yylex_token: send
1779957977.832294 yylex_token: end at WS
1779957977.832304 yylex_token: -X
1779957977.832316 yylex_token: end at }
1779957977.832326 yylex_token: history-top
1779957977.832339 yylex_token: end at WS
1779957977.832349 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1779957977.832358 yylex_token: end at WS
1779957977.832367 yylex_token: >
1779957977.832377 yylex_token: end at WS
1779957977.832387 yylex_token: send
1779957977.832396 yylex_token: end at WS
1779957977.832406 yylex_token: -X
1779957977.832416 yylex_token: end at }
1779957977.832425 yylex_token: history-bottom
1779957977.832435 yylex_token: end at WS
1779957977.832445 yylex_token: 
1779957977.832458 yylex_token: end at WS
1779957977.832468 yylex_token: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1779957977.832478 yylex_token: end at WS
1779957977.832488 yylex_token: C-r
1779957977.832498 yylex_token: end at WS
1779957977.832508 yylex_token: if
1779957977.832519 yylex_token: end at WS
1779957977.832528 yylex_token: -F
1779957977.832566 yylex_token: end at WS
1779957977.832577 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1779957977.832589 yylex_token: end at ;
1779957977.832597 yylex_token: copy-mode -t=
1779957977.832610 yylex_token: end at WS
1779957977.832619 yylex_token: send
1779957977.832629 yylex_token: end at WS
1779957977.832638 yylex_token: -Xt=
1779957977.832649 yylex_token: end at WS
1779957977.832657 yylex_token: search-backward
1779957977.832667 yylex_token: end at WS
1779957977.832677 yylex_token: --
1779957977.832688 yylex_token: end at }
