1779957904.566386 server started (1108490): version 3.6, socket /home/skynet/sockets/tmux-1000/debug-test, protocol 8
1779957904.566434 on Linux 7.0.0-15-generic #15-Ubuntu SMP PREEMPT_DYNAMIC Wed Apr 22 16:06:43 UTC 2026
1779957904.566450 using libevent 2.1.12-stable poll
1779957904.566459 using ncurses 6.5 20251123
1779957904.600741 args_parse: 25 = #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},} (type STRING)
1779957904.600753 args_parse: 26 = C-h (type STRING)
1779957904.600766 args_parse: 27 = copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" (type COMMANDS)
1779957904.600777 args_parse: 28 = #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},} (type STRING)
1779957904.600793 args_parse: 29 = h (type STRING)
1779957904.600811 args_parse: 30 = copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" (type COMMANDS)
1779957904.600827 args_parse: 31 =  (type STRING)
1779957904.600845 args_parse: 32 = Horizontal Split (type STRING)
1779957904.600860 args_parse: 33 = h (type STRING)
1779957904.600878 args_parse: 34 = split-window -h (type COMMANDS)
1779957904.600887 args_parse: 35 = Vertical Split (type STRING)
1779957904.600907 args_parse: 36 = v (type STRING)
1779957904.600916 args_parse: 37 = split-window -v (type COMMANDS)
1779957904.600927 args_parse: 38 =  (type STRING)
1779957904.600938 args_parse: 39 = #{?#{>:#{window_panes},1},,-}Swap Up (type STRING)
1779957904.600945 args_parse: 40 = u (type STRING)
1779957904.600953 args_parse: 41 = swap-pane -U (type COMMANDS)
1779957904.600962 args_parse: 42 = #{?#{>:#{window_panes},1},,-}Swap Down (type STRING)
1779957904.600968 args_parse: 43 = d (type STRING)
1779957904.600979 args_parse: 44 = swap-pane -D (type COMMANDS)
1779957904.600989 args_parse: 45 = #{?pane_marked_set,,-}Swap Marked (type STRING)
1779957904.601038 args_parse: 46 = s (type STRING)
1779957904.601047 args_parse: 47 = swap-pane (type COMMANDS)
1779957904.601054 args_parse: 48 =  (type STRING)
1779957904.601060 args_parse: 49 = Kill (type STRING)
1779957904.601068 args_parse: 50 = X (type STRING)
1779957904.601076 args_parse: 51 = kill-pane (type COMMANDS)
1779957904.601083 args_parse: 52 = Respawn (type STRING)
1779957904.601089 args_parse: 53 = R (type STRING)
1779957904.601097 args_parse: 54 = respawn-pane -k (type COMMANDS)
1779957904.601103 args_parse: 55 = #{?pane_marked,Unmark,Mark} (type STRING)
1779957904.601109 args_parse: 56 = m (type STRING)
1779957904.601118 args_parse: 57 = select-pane -m (type COMMANDS)
1779957904.601128 args_parse: 58 = #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom} (type STRING)
1779957904.601136 args_parse: 59 = z (type STRING)
1779957904.601162 args_parse: 60 = resize-pane -Z (type COMMANDS)
1779957904.601375 cmd_parse_build_commands: display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -x P -y P "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z }
1779957904.601403 args_parse_flags: next -N
1779957904.601413 args_parse_flag_argument: -N = Display pane menu
1779957904.601419 args_parse_flags: next >
1779957904.601426 args_parse: flags end at 3 of 5
1779957904.601434 args_parse: 3 = > (type STRING)
1779957904.601520 args_parse: 4 = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -x P -y P "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } (type COMMANDS)
1779957904.601726 cmd_parse_build_commands: bind-key -N "Display pane menu" > { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -x P -y P "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1779957904.601793 cmdq_get_command: [bind-key/0x7edda16aca00] group 762
1779957904.601810 cmdq_append <global>: [bind-key/0x7edda16aca00]
1779957904.601834 yylex_token: end at WS
1779957904.601840 yylex_token: bind
1779957904.601855 yylex_token: end at WS
1779957904.601861 yylex_token: -n
1779957904.601869 yylex_token: end at WS
1779957904.601876 yylex_token: MouseDown1Pane
1779957904.601883 yylex_token: end at WS
1779957904.601892 yylex_token: select-pane
1779957904.601901 yylex_token: end at ;
1779957904.601912 yylex_token: -t=
1779957904.601925 yylex_token: end at WS
1779957904.601934 yylex_token: send
1779957904.601944 yylex_token: end at WS
1779957904.601955 yylex_token: -M
1779957904.601968 cmd_parse_build_commands 0:0: bind
1779957904.601976 cmd_parse_build_commands 0:1: -n
1779957904.601985 cmd_parse_build_commands 0:2: MouseDown1Pane
1779957904.601993 cmd_parse_build_commands 0:3 0:0: select-pane
1779957904.601998 cmd_parse_build_commands 0:3 0:1: -t=
1779957904.602005 cmd_parse_build_commands 0:3 1:0: send
1779957904.602012 cmd_parse_build_commands 0:3 1:1: -M
1779957904.602022 cmd_parse_build_commands 0:0: select-pane
1779957904.602043 cmd_parse_build_commands 0:1: -t=
1779957904.602052 cmd_parse_build_commands 1:0: send
1779957904.602062 cmd_parse_build_commands 1:1: -M
1779957904.602090 args_parse_flags: next -t=
1779957904.602106 args_parse_flag_argument: -t = =
1779957904.602114 args_parse: flags end at 2 of 2
1779957904.602128 args_parse_flags: next -M
1779957904.602135 args_parse_flags: -M
1779957904.602145 args_parse: flags end at 2 of 2
1779957904.602162 cmd_parse_build_commands: select-pane -t = ; send-keys -M
1779957904.602174 args_parse_flags: next -n
1779957904.602184 args_parse_flags: -n
1779957904.602195 args_parse_flags: next MouseDown1Pane
1779957904.602204 args_parse: flags end at 2 of 4
1779957904.602211 args_parse: 2 = MouseDown1Pane (type STRING)
1779957904.602224 args_parse: 3 = select-pane -t = ; send-keys -M (type COMMANDS)
1779957904.602241 cmd_parse_build_commands: bind-key -n MouseDown1Pane { select-pane -t = ; send-keys -M }
1779957904.602251 cmdq_get_command: [bind-key/0x7edda16acb00] group 844
1779957904.602263 cmdq_append <global>: [bind-key/0x7edda16acb00]
1779957904.602274 yylex_token: end at WS
1779957904.602284 yylex_token: bind
1779957904.602302 yylex_token: end at WS
1779957904.602322 yylex_token: -n
1779957904.602341 yylex_token: end at WS
1779957904.602426 yylex_token: MouseDrag1Pane
1779957904.602436 yylex_token: end at WS
1779957904.602447 yylex_token: if
1779957904.602454 yylex_token: end at WS
1779957904.602463 yylex_token: -F
1779957904.602473 yylex_token: end at WS
1779957904.602480 yylex_token: #{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}
1779957904.602487 yylex_token: end at WS
1779957904.602494 yylex_token: send
1779957904.602507 yylex_token: end at WS
1779957904.602515 yylex_token: -M
1779957904.602522 yylex_token: end at WS
1779957904.602528 yylex_token: copy-mode
1779957904.602568 yylex_token: end at WS
1779957904.602581 yylex_token: -M
1779957904.602590 cmd_parse_build_commands 0:0: bind
1779957904.602597 cmd_parse_build_commands 0:1: -n
1779957904.602604 cmd_parse_build_commands 0:2: MouseDrag1Pane
1779957904.602616 cmd_parse_build_commands 0:3 0:0: if
1779957904.602624 cmd_parse_build_commands 0:3 0:1: -F
1779957904.602632 cmd_parse_build_commands 0:3 0:2: #{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}
1779957904.602639 cmd_parse_build_commands 0:3 0:3 0:0: send
1779957904.602650 cmd_parse_build_commands 0:3 0:3 0:1: -M
1779957904.602657 cmd_parse_build_commands 0:3 0:4 0:0: copy-mode
1779957904.602667 cmd_parse_build_commands 0:3 0:4 0:1: -M
1779957904.602679 cmd_parse_build_commands 0:0: if
1779957904.602690 cmd_parse_build_commands 0:1: -F
1779957904.602696 cmd_parse_build_commands 0:2: #{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}
1779957904.602701 cmd_parse_build_commands 0:3 0:0: send
1779957904.602707 cmd_parse_build_commands 0:3 0:1: -M
1779957904.602718 cmd_parse_build_commands 0:4 0:0: copy-mode
1779957904.602723 cmd_parse_build_commands 0:4 0:1: -M
1779957904.602730 cmd_parse_build_commands 0:0: send
1779957904.602737 cmd_parse_build_commands 0:1: -M
1779957904.602756 args_parse_flags: next -M
1779957904.602766 args_parse_flags: -M
1779957904.602773 args_parse: flags end at 2 of 2
1779957904.602781 cmd_parse_build_commands: send-keys -M
1779957904.602790 cmd_parse_build_commands 0:0: copy-mode
1779957904.602801 cmd_parse_build_commands 0:1: -M
1779957904.602808 args_parse_flags: next -M
1779957904.602817 args_parse_flags: -M
1779957904.602826 args_parse: flags end at 2 of 2
1779957904.602838 cmd_parse_build_commands: copy-mode -M
1779957904.602846 args_parse_flags: next -F
1779957904.602854 args_parse_flags: -F
1779957904.602865 args_parse_flags: next #{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}
1779957904.602874 args_parse: flags end at 2 of 5
1779957904.602883 args_parse: 2 = #{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}} (type STRING)
1779957904.602891 args_parse: 3 = send-keys -M (type COMMANDS)
1779957904.602899 args_parse: 4 = copy-mode -M (type COMMANDS)
1779957904.602917 cmd_parse_build_commands: if-shell -F "#{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -M }
1779957904.602927 args_parse_flags: next -n
1779957904.602932 args_parse_flags: -n
1779957904.602941 args_parse_flags: next MouseDrag1Pane
1779957904.602949 args_parse: flags end at 2 of 4
1779957904.602955 args_parse: 2 = MouseDrag1Pane (type STRING)
1779957904.602965 args_parse: 3 = if-shell -F "#{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -M } (type COMMANDS)
1779957904.602979 cmd_parse_build_commands: bind-key -n MouseDrag1Pane { if-shell -F "#{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -M } }
1779957904.602990 cmdq_get_command: [bind-key/0x7edda16acc00] group 853
1779957904.602997 cmdq_append <global>: [bind-key/0x7edda16acc00]
1779957904.603007 yylex_token: end at WS
1779957904.603015 yylex_token: bind
1779957904.603022 yylex_token: end at WS
1779957904.603030 yylex_token: -n
1779957904.603040 yylex_token: end at WS
1779957904.603049 yylex_token: WheelUpPane
1779957904.603056 yylex_token: end at WS
1779957904.603062 yylex_token: if
1779957904.603068 yylex_token: end at WS
1779957904.603078 yylex_token: -F
1779957904.603090 yylex_token: end at WS
1779957904.603098 yylex_token: #{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}
1779957904.603183 yylex_token: end at WS
1779957904.603206 yylex_token: send
1779957904.603224 yylex_token: end at WS
1779957904.603243 yylex_token: -M
1779957904.603262 yylex_token: end at WS
1779957904.603272 yylex_token: copy-mode
1779957904.603287 yylex_token: end at WS
1779957904.603301 yylex_token: -e
1779957904.603310 cmd_parse_build_commands 0:0: bind
1779957904.603322 cmd_parse_build_commands 0:1: -n
1779957904.603328 cmd_parse_build_commands 0:2: WheelUpPane
1779957904.603336 cmd_parse_build_commands 0:3 0:0: if
1779957904.603343 cmd_parse_build_commands 0:3 0:1: -F
1779957904.603358 cmd_parse_build_commands 0:3 0:2: #{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}
1779957904.603367 cmd_parse_build_commands 0:3 0:3 0:0: send
1779957904.603377 cmd_parse_build_commands 0:3 0:3 0:1: -M
1779957904.603383 cmd_parse_build_commands 0:3 0:4 0:0: copy-mode
1779957904.603389 cmd_parse_build_commands 0:3 0:4 0:1: -e
1779957904.603403 cmd_parse_build_commands 0:0: if
1779957904.603415 cmd_parse_build_commands 0:1: -F
1779957904.603424 cmd_parse_build_commands 0:2: #{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}
1779957904.603433 cmd_parse_build_commands 0:3 0:0: send
1779957904.603442 cmd_parse_build_commands 0:3 0:1: -M
1779957904.603458 cmd_parse_build_commands 0:4 0:0: copy-mode
1779957904.603466 cmd_parse_build_commands 0:4 0:1: -e
1779957904.603473 cmd_parse_build_commands 0:0: send
1779957904.603481 cmd_parse_build_commands 0:1: -M
1779957904.603494 args_parse_flags: next -M
1779957904.603500 args_parse_flags: -M
1779957904.603508 args_parse: flags end at 2 of 2
1779957904.603517 cmd_parse_build_commands: send-keys -M
1779957904.603524 cmd_parse_build_commands 0:0: copy-mode
1779957904.603531 cmd_parse_build_commands 0:1: -e
1779957904.603566 args_parse_flags: next -e
1779957904.603572 args_parse_flags: -e
1779957904.603579 args_parse: flags end at 2 of 2
1779957904.603587 cmd_parse_build_commands: copy-mode -e
1779957904.603594 args_parse_flags: next -F
1779957904.603601 args_parse_flags: -F
1779957904.603607 args_parse_flags: next #{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}
1779957904.603614 args_parse: flags end at 2 of 5
1779957904.603623 args_parse: 2 = #{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}} (type STRING)
1779957904.603640 args_parse: 3 = send-keys -M (type COMMANDS)
1779957904.603648 args_parse: 4 = copy-mode -e (type COMMANDS)
1779957904.603670 cmd_parse_build_commands: if-shell -F "#{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -e }
1779957904.603678 args_parse_flags: next -n
1779957904.603689 args_parse_flags: -n
1779957904.603699 args_parse_flags: next WheelUpPane
1779957904.603709 args_parse: flags end at 2 of 4
1779957904.603717 args_parse: 2 = WheelUpPane (type STRING)
1779957904.603734 args_parse: 3 = if-shell -F "#{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -e } (type COMMANDS)
1779957904.603761 cmd_parse_build_commands: bind-key -n WheelUpPane { if-shell -F "#{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -e } }
1779957904.603777 cmdq_get_command: [bind-key/0x7edda16acd00] group 869
1779957904.603786 cmdq_append <global>: [bind-key/0x7edda16acd00]
1779957904.603799 yylex_token: end at WS
1779957904.603809 yylex_token: bind
1779957904.603820 yylex_token: end at WS
1779957904.603830 yylex_token: -n
1779957904.603841 yylex_token: end at WS
1779957904.603848 yylex_token: MouseDown2Pane
1779957904.603857 yylex_token: end at WS
1779957904.603865 yylex_token: select-pane
1779957904.603873 yylex_token: end at ;
1779957904.603879 yylex_token: -t=
1779957904.603887 yylex_token: end at WS
1779957904.603895 yylex_token: if
1779957904.603915 yylex_token: end at WS
1779957904.603928 yylex_token: -F
1779957904.603940 yylex_token: end at WS
1779957904.603952 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1779957904.603960 yylex_token: end at WS
1779957904.603970 yylex_token: send
1779957904.603979 yylex_token: end at WS
1779957904.604047 yylex_token: -M
1779957904.604057 yylex_token: end at WS
1779957904.604064 yylex_token: paste
1779957904.604070 yylex_token: end at WS
1779957904.604076 yylex_token: -p
1779957904.604088 cmd_parse_build_commands 0:0: bind
1779957904.604099 cmd_parse_build_commands 0:1: -n
1779957904.604106 cmd_parse_build_commands 0:2: MouseDown2Pane
1779957904.604112 cmd_parse_build_commands 0:3 0:0: select-pane
1779957904.604119 cmd_parse_build_commands 0:3 0:1: -t=
1779957904.604125 cmd_parse_build_commands 0:3 1:0: if
1779957904.604137 cmd_parse_build_commands 0:3 1:1: -F
1779957904.604144 cmd_parse_build_commands 0:3 1:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1779957904.604151 cmd_parse_build_commands 0:3 1:3 0:0: send
1779957904.604159 cmd_parse_build_commands 0:3 1:3 0:1: -M
1779957904.604169 cmd_parse_build_commands 0:3 1:4 0:0: paste
1779957904.604180 cmd_parse_build_commands 0:3 1:4 0:1: -p
1779957904.604192 cmd_parse_build_commands 0:0: select-pane
1779957904.604200 cmd_parse_build_commands 0:1: -t=
1779957904.604214 cmd_parse_build_commands 1:0: if
